,ensembl_gene_id,uniprot_id
3105,ENSG00000249811,D6R901
3106,ENSG00000253958,Q96B33
3107,ENSG00000262461,A0A494C191
3108,ENSG00000273540,Q96MI9
3109,ENSG00000274274,Q4V321
3110,ENSG00000283703,P0DP72
3111,ENSG00000284024,A0A1W2PQ72
3112,ENSG00000025423,O14756
3113,ENSG00000034239,Q9HAE3
3114,ENSG00000036473,P00480
3115,ENSG00000039139,Q8TE73
3116,ENSG00000049860,P07686
3117,ENSG00000051341,O75417
3118,ENSG00000072501,Q14683
3119,ENSG00000076650,Q9BRR8
3120,ENSG00000086065,Q9NZZ3
3121,ENSG00000090432,Q969V5
3122,ENSG00000096433,Q14573
3123,ENSG00000100362,P20472
3124,ENSG00000102468,P28223
3125,ENSG00000104889,O75792
3126,ENSG00000105352,O75871
3127,ENSG00000105520,Q96GM1
3128,ENSG00000106080,Q9NWM8
3129,ENSG00000106624,Q8IUX7
3130,ENSG00000107262,Q99933
3131,ENSG00000109061,P12882
3132,ENSG00000113441,Q9UIQ6
3133,ENSG00000116117,Q8TEW8
3134,ENSG00000116981,Q9BXI3
3135,ENSG00000117215,Q9UNK4
3136,ENSG00000119231,Q96HI0
3137,ENSG00000120129,P28562
3138,ENSG00000120329,Q9BXI2
3139,ENSG00000120498,Q8IYF3
3140,ENSG00000122863,Q7LGC8
3141,ENSG00000124160,Q9HCD5
3142,ENSG00000124664,O95238
3143,ENSG00000125848,Q9NZU0
3144,ENSG00000128268,Q09327
3145,ENSG00000128342,P15018
3146,ENSG00000131264,O14627
3147,ENSG00000132801,Q96MP5
3148,ENSG00000134996,Q92882
3149,ENSG00000135828,Q05823
3150,ENSG00000135929,Q02318
3151,ENSG00000136463,Q9BSH4
3152,ENSG00000136697,Q8WWZ1
3153,ENSG00000138182,Q96Q89
3154,ENSG00000139874,P30872
3155,ENSG00000139921,Q9H3N1
3156,ENSG00000139974,Q8IZM9
3157,ENSG00000143614,Q8WXI9
3158,ENSG00000145476,Q6ZWL3
3159,ENSG00000145839,P15248
3160,ENSG00000146378,Q9P1P5
3161,ENSG00000150867,P48426
3162,ENSG00000151729,P12235
3163,ENSG00000155749,Q96Q35
3164,ENSG00000156172,Q96NL8
3165,ENSG00000156384,Q86XK3
3166,ENSG00000156885,Q02221
3167,ENSG00000156928,Q96EH3
3168,ENSG00000157219,P47898
3169,ENSG00000159251,P68032
3170,ENSG00000162408,Q5SY16
3171,ENSG00000162763,Q8N7C0
3172,ENSG00000163162,Q8NC42
3173,ENSG00000163288,P18505
3174,ENSG00000163661,P26022
3175,ENSG00000165694,Q6ZUT3
3176,ENSG00000166603,P32245
3177,ENSG00000167077,Q5TIA1
3178,ENSG00000167769,Q8TDN7
3179,ENSG00000169612,Q9BTL3
3180,ENSG00000169618,Q8TCW9
3181,ENSG00000169902,O60507
3182,ENSG00000171488,Q8TDW0
3183,ENSG00000171492,Q7L1W4
3184,ENSG00000172350,Q9H172
3185,ENSG00000172432,Q9BX10
3186,ENSG00000174226,Q8N9S9
3187,ENSG00000176076,Q9UJ90
3188,ENSG00000176170,Q9NYA1
3189,ENSG00000176182,Q86VE0
3190,ENSG00000176476,Q96ES7
3191,ENSG00000177932,Q86Y25
3192,ENSG00000178934,P47929
3193,ENSG00000179299,Q8NE18
3194,ENSG00000179431,Q86VR8
3195,ENSG00000179813,Q8N7L0
3196,ENSG00000180182,O60244
3197,ENSG00000181433,Q9NXZ1
3198,ENSG00000181499,Q8NGN1
3199,ENSG00000183128,Q86XJ0
3200,ENSG00000183318,A6NLX3
3201,ENSG00000183475,Q9H672
3202,ENSG00000184544,A6NNS2
3203,ENSG00000184895,Q05066
3204,ENSG00000186666,Q7Z5W3
3205,ENSG00000187537,Q6S5H5
3206,ENSG00000187792,Q9UC06
3207,ENSG00000188991,A6NIM6
3208,ENSG00000189064,Q6NT46
3209,ENSG00000197057,Q6ZMT9
3210,ENSG00000198732,Q9H4F8
3211,ENSG00000204519,Q7Z340
3212,ENSG00000204671,Q6EBC2
3213,ENSG00000213793,P0CJ79
3214,ENSG00000213949,P56199
3215,ENSG00000224659,A6NER3
3216,ENSG00000229544,Q9UD57
3217,ENSG00000229579,Q0WX57
3218,ENSG00000230358,A0A494C086
3219,ENSG00000230549,Q7RTZ2
3220,ENSG00000234278,P86478
3221,ENSG00000236125,A6NCW7
3222,ENSG00000241685,Q92747
3223,ENSG00000242220,Q8TDR4
3224,ENSG00000250254,Q9NZH5
3225,ENSG00000250745,D6RJB6
3226,ENSG00000255855,A0A1W2PPD8
3227,ENSG00000257365,P49356
3228,ENSG00000261308,A6NMB9
3229,ENSG00000275969,Q5VYP0
3230,ENSG00000276023,O95147
3231,ENSG00000279961,Q8NH85
3232,ENSG00000283758,A0A1W2PS18
3233,ENSG00000284917,P0DPD8
3234,ENSG00000014257,P15309
3235,ENSG00000034693,P56589
3236,ENSG00000076513,Q8IZ07
3237,ENSG00000077935,Q8NDV3
3238,ENSG00000078098,Q12884
3239,ENSG00000078814,A7E2Y1
3240,ENSG00000080007,Q9NXZ2
3241,ENSG00000081181,P78540
3242,ENSG00000082458,Q92796
3243,ENSG00000085840,Q13415
3244,ENSG00000086061,P31689
3245,ENSG00000086570,Q9NYQ8
3246,ENSG00000087303,Q14112
3247,ENSG00000099337,Q9Y257
3248,ENSG00000099804,P49427
3249,ENSG00000100154,Q96AY4
3250,ENSG00000100288,Q9Y259
3251,ENSG00000101230,B1AKI9
3252,ENSG00000101945,O43463
3253,ENSG00000105519,Q13938
3254,ENSG00000105605,P62955
3255,ENSG00000108417,O76014
3256,ENSG00000111490,Q9Y2I9
3257,ENSG00000112110,Q9H0U6
3258,ENSG00000112273,Q5TGJ6
3259,ENSG00000112333,Q9Y466
3260,ENSG00000112619,P23942
3261,ENSG00000113504,Q9Y666
3262,ENSG00000114686,P09001
3263,ENSG00000116918,Q99598
3264,ENSG00000117069,Q9BVH7
3265,ENSG00000118231,P07320
3266,ENSG00000118620,Q9H8G1
3267,ENSG00000118997,Q8WXX0
3268,ENSG00000123562,Q15014
3269,ENSG00000124827,O75603
3270,ENSG00000125207,Q96J94
3271,ENSG00000125753,P50552
3272,ENSG00000126003,Q9UPG8
3273,ENSG00000126464,Q9ULL5
3274,ENSG00000127951,Q14314
3275,ENSG00000127995,Q96PB1
3276,ENSG00000128641,O43795
3277,ENSG00000130427,P01588
3278,ENSG00000131507,Q9BT67
3279,ENSG00000131652,Q86W42
3280,ENSG00000132646,P12004
3281,ENSG00000135070,Q9BUE6
3282,ENSG00000135175,P0CE71
3283,ENSG00000137441,Q9BYJ0
3284,ENSG00000139797,Q8IZP6
3285,ENSG00000140285,P21781
3286,ENSG00000142279,A6NIX2
3287,ENSG00000146955,A4D1S5
3288,ENSG00000149300,Q96A22
3289,ENSG00000149633,Q5JYT7
3290,ENSG00000150637,Q15762
3291,ENSG00000157837,Q8TCT6
3292,ENSG00000158286,Q6ZRF8
3293,ENSG00000158825,P32320
3294,ENSG00000159433,Q9P2P6
3295,ENSG00000160182,P04155
3296,ENSG00000160994,Q8IYK2
3297,ENSG00000161980,Q9Y2Y1
3298,ENSG00000162999,Q8WTR2
3299,ENSG00000163069,Q16585
3300,ENSG00000163344,Q15126
3301,ENSG00000163347,O95832
3302,ENSG00000163453,Q16270
3303,ENSG00000163933,Q96AA3
3304,ENSG00000164142,Q05DH4
3305,ENSG00000164296,Q17RP2
3306,ENSG00000164379,Q9C009
3307,ENSG00000164715,Q8IWU2
3308,ENSG00000167653,O43653
3309,ENSG00000168884,Q8NFZ5
3310,ENSG00000170037,Q8N137
3311,ENSG00000170099,P08185
3312,ENSG00000170807,Q6P5Q4
3313,ENSG00000171054,Q8NG92
3314,ENSG00000171119,Q99748
3315,ENSG00000171311,Q9Y3B2
3316,ENSG00000171596,Q9HB89
3317,ENSG00000177238,Q6ZMU5
3318,ENSG00000177465,Q8N9L9
3319,ENSG00000177504,Q9H322
3320,ENSG00000177947,Q96PU9
3321,ENSG00000178404,Q96MC4
3322,ENSG00000178605,O43824
3323,ENSG00000178719,Q7Z429
3324,ENSG00000179142,P19099
3325,ENSG00000179564,Q8N112
3326,ENSG00000181754,Q86WK6
3327,ENSG00000181873,Q5T440
3328,ENSG00000182197,Q16394
3329,ENSG00000182472,Q6ZSI9
3330,ENSG00000182636,Q99608
3331,ENSG00000184602,O75324
3332,ENSG00000185129,Q00577
3333,ENSG00000186973,A6NL82
3334,ENSG00000188730,Q2TAL6
3335,ENSG00000196126,P01911
3336,ENSG00000197616,P13533
3337,ENSG00000198865,Q4G0S7
3338,ENSG00000204815,Q96NG3
3339,ENSG00000205710,Q6ZR85
3340,ENSG00000214300,A6NKU9
3341,ENSG00000214415,A8MTJ3
3342,ENSG00000214753,Q1KMD3
3343,ENSG00000216649,A1L429
3344,ENSG00000221910,O95006
3345,ENSG00000227059,E9PGG2
3346,ENSG00000227488,A1L429
3347,ENSG00000229665,P86479
3348,ENSG00000232268,Q8NGK6
3349,ENSG00000234444,B4DX44
3350,ENSG00000237693,A1A4Y4
3351,ENSG00000248485,A6NKN8
3352,ENSG00000253250,P0DMB2
3353,ENSG00000253548,Q56P42
3354,ENSG00000280165,Q8N6Y1
3355,ENSG00000280969,Q8TD47
3356,ENSG00000006062,Q99558
3357,ENSG00000006453,Q9UHR4
3358,ENSG00000013523,Q9UNK9
3359,ENSG00000020633,Q13761
3360,ENSG00000044012,Q16661
3361,ENSG00000058335,Q13972
3362,ENSG00000072133,Q9UK32
3363,ENSG00000076826,Q9P1Y5
3364,ENSG00000095587,Q9Y6L7
3365,ENSG00000100170,P13866
3366,ENSG00000101463,Q9H7V2
3367,ENSG00000102886,Q7L5L3
3368,ENSG00000104324,Q9Y646
3369,ENSG00000104371,Q9UBT3
3370,ENSG00000104885,Q8TEK3
3371,ENSG00000107938,Q3B7T1
3372,ENSG00000109132,Q99453
3373,ENSG00000109519,Q9HAV7
3374,ENSG00000109689,Q9P246
3375,ENSG00000112115,Q16552
3376,ENSG00000116830,Q9UNY4
3377,ENSG00000117154,Q96ID5
3378,ENSG00000120688,O75554
3379,ENSG00000124713,Q14749
3380,ENSG00000125508,Q9H3Y6
3381,ENSG00000125878,Q12870
3382,ENSG00000128266,P19086
3383,ENSG00000129128,P61009
3384,ENSG00000130038,Q9BSW2
3385,ENSG00000130203,P02649
3386,ENSG00000131873,Q86X52
3387,ENSG00000131899,Q15334
3388,ENSG00000132109,P19474
3389,ENSG00000136738,Q92783
3390,ENSG00000137547,Q9P015
3391,ENSG00000139722,Q9H9H4
3392,ENSG00000145536,Q8TE57
3393,ENSG00000145990,Q9NXC2
3394,ENSG00000146676,Q96QR8
3395,ENSG00000148384,Q9NRR6
3396,ENSG00000153066,Q6PKC3
3397,ENSG00000160214,P56182
3398,ENSG00000160908,Q53GI3
3399,ENSG00000162494,Q5VT99
3400,ENSG00000162552,P56705
3401,ENSG00000162998,Q92765
3402,ENSG00000164638,Q7RTT9
3403,ENSG00000165092,P00352
3404,ENSG00000165182,Q96LI9
3405,ENSG00000165215,O15551
3406,ENSG00000166189,Q86YV9
3407,ENSG00000166351,Q86YR6
3408,ENSG00000166685,Q8WTW3
3409,ENSG00000167106,Q5T9C2
3410,ENSG00000167565,Q9UJW9
3411,ENSG00000168228,Q9H5U6
3412,ENSG00000168672,Q96KN1
3413,ENSG00000169957,Q9H5H4
3414,ENSG00000171132,Q02156
3415,ENSG00000171208,Q8NC67
3416,ENSG00000172139,Q4G0N8
3417,ENSG00000173546,Q6UVK1
3418,ENSG00000173769,Q8N9V7
3419,ENSG00000173930,Q6ZQN7
3420,ENSG00000174004,Q86YC3
3421,ENSG00000176165,P55316
3422,ENSG00000176454,Q643R3
3423,ENSG00000177469,Q6NZI2
3424,ENSG00000178295,Q17RS7
3425,ENSG00000178935,Q9H707
3426,ENSG00000178999,Q96GD4
3427,ENSG00000180871,P25025
3428,ENSG00000181333,Q6MZM0
3429,ENSG00000183160,Q4V9L6
3430,ENSG00000183196,Q9GZX3
3431,ENSG00000183542,O43908
3432,ENSG00000183770,P58012
3433,ENSG00000183977,A8MPX8
3434,ENSG00000184492,Q9NU39
3435,ENSG00000184661,Q69YH5
3436,ENSG00000184786,Q8IZS6
3437,ENSG00000185220,Q6P3X8
3438,ENSG00000186479,Q6MZT1
3439,ENSG00000186648,Q8ND23
3440,ENSG00000186924,Q3MIV0
3441,ENSG00000196975,P09525
3442,ENSG00000197020,Q8IYN0
3443,ENSG00000197125,Q15620
3444,ENSG00000197520,A6PVY3
3445,ENSG00000197587,Q8NFW5
3446,ENSG00000197849,Q15617
3447,ENSG00000198034,P62701
3448,ENSG00000198062,Q6S545
3449,ENSG00000198225,Q5VVH2
3450,ENSG00000204475,O14931
3451,ENSG00000204590,P36915
3452,ENSG00000204687,P35410
3453,ENSG00000204918,P86481
3454,ENSG00000205544,Q8N2U0
3455,ENSG00000205777,P0DTW1
3456,ENSG00000213799,Q96IR2
3457,ENSG00000214562,Q5VT03
3458,ENSG00000214652,A8MUV8
3459,ENSG00000219435,Q9NTU4
3460,ENSG00000221855,P59536
3461,ENSG00000221955,A0AV02
3462,ENSG00000223569,C9J2P7
3463,ENSG00000225781,Q8N148
3464,ENSG00000228570,B1AL46
3465,ENSG00000231637,Q0WX57
3466,ENSG00000232948,P0DP74
3467,ENSG00000233917,A0A0A6YYL3
3468,ENSG00000254772,P26641
3469,ENSG00000255587,Q7Z6P3
3470,ENSG00000261221,P0CJ78
3471,ENSG00000277443,P29966
3472,ENSG00000283288,A0A1B0GW64
3473,ENSG00000288701,Q5JSZ5
3474,ENSG00000122042,O95164
3475,ENSG00000032742,Q13099
3476,ENSG00000125255,Q12908
3477,ENSG00000151413,Q8TB37
3478,ENSG00000185896,P11279
3479,ENSG00000198796,Q86TB3
3480,ENSG00000047597,P51811
3481,ENSG00000215174,P0DMW2
3482,ENSG00000101446,P49223
3483,ENSG00000177613,Q9H0L4
3484,ENSG00000186458,Q7Z7B7
3485,ENSG00000068383,Q14642
3486,ENSG00000145309,Q96KC9
3487,ENSG00000099812,Q8IVT2
3488,ENSG00000148344,O14684
3489,ENSG00000196865,Q8NBF2
3490,ENSG00000136807,P50750
3491,ENSG00000189037,Q9H596
3492,ENSG00000155827,Q5VTR2
3493,ENSG00000181610,Q9Y3D9
3494,ENSG00000108947,Q15768
3495,ENSG00000188559,Q2PPJ7
3496,ENSG00000137714,P10109
3497,ENSG00000164123,Q96LM5
3498,ENSG00000283439,A0A1B0GUW6
3499,ENSG00000173557,A6NJV1
3500,ENSG00000105767,Q8NFZ8
3501,ENSG00000198108,Q70JA7
3502,ENSG00000111816,P42685
3503,ENSG00000147869,O95813
3504,ENSG00000197177,Q86SQ6
3505,ENSG00000282757,A0A1W2PPF3
3506,ENSG00000088320,O75628
3507,ENSG00000283644,A0A1B0GVM5
3508,ENSG00000206177,Q6B0K9
3509,ENSG00000215113,A8MYA2
3510,ENSG00000236371,Q5JQC4
3511,ENSG00000165695,Q96MA6
3512,ENSG00000100079,P05162
3513,ENSG00000176720,Q9UMX3
3514,ENSG00000074771,Q9HBY0
3515,ENSG00000187682,Q7Z444
3516,ENSG00000124571,Q9HAV4
3517,ENSG00000184276,Q8NET1
3518,ENSG00000203870,A6NGZ8
3519,ENSG00000196505,Q9NXN4
3520,ENSG00000130055,Q9HCC8
3521,ENSG00000161653,Q8N159
3522,ENSG00000283706,Q9UI38
3523,ENSG00000149488,Q8TDI7
3524,ENSG00000130950,A1L443
3525,ENSG00000278803,A0A494C071
3526,ENSG00000185269,Q6P988
3527,ENSG00000131475,Q9BRG1
3528,ENSG00000204616,Q9BZY9
3529,ENSG00000212807,Q8NGT9
3530,ENSG00000221970,Q8NGT9
3531,ENSG00000109920,Q8N3X1
3532,ENSG00000224982,B4DJY2
3533,ENSG00000182118,Q96GI7
3534,ENSG00000140835,Q8NCG5
3535,ENSG00000227057,O15213
3536,ENSG00000174130,Q9Y2C9
3537,ENSG00000186645,P0DUD2
3538,ENSG00000132388,P62253
3539,ENSG00000205482,P0DV79
3540,ENSG00000138433,Q86X95
3541,ENSG00000213416,Q9BQ66
3542,ENSG00000260097,P0CI01
3543,ENSG00000223614,P0CB33
3544,ENSG00000204880,Q9BYQ9
3545,ENSG00000164749,Q14541
3546,ENSG00000196436,A6NHN6
3547,ENSG00000130635,P20908
3548,ENSG00000110244,P06727
3549,ENSG00000147432,Q05901
3550,ENSG00000160318,Q8NHS1
3551,ENSG00000276293,P78356
3552,ENSG00000122862,P10124
3553,ENSG00000198846,O94900
3554,ENSG00000130193,Q8WUY1
3555,ENSG00000283473,A0A1B0GVK7
3556,ENSG00000279486,Q9H205
3557,ENSG00000082781,P18084
3558,ENSG00000104147,O43482
3559,ENSG00000277586,P07196
3560,ENSG00000197136,Q9H6A9
3561,ENSG00000123095,Q9C0J9
3562,ENSG00000143793,Q9BU76
3563,ENSG00000214967,E9PJI5
3564,ENSG00000174697,P41159
3565,ENSG00000152377,Q08629
3566,ENSG00000128591,Q14315
3567,ENSG00000171560,P02671
3568,ENSG00000105668,O00322
3569,ENSG00000110218,Q96RD7
3570,ENSG00000128519,Q9NYV7
3571,ENSG00000196993,F8W1W9
3572,ENSG00000172789,Q00444
3573,ENSG00000057468,O15457
3574,ENSG00000075388,P08620
3575,ENSG00000153147,O60264
3576,ENSG00000130749,Q9UPT8
3577,ENSG00000139370,Q8N697
3578,ENSG00000008405,Q16526
3579,ENSG00000081692,Q9H9V9
3580,ENSG00000198502,Q30154
3581,ENSG00000164695,Q96CF2
3582,ENSG00000240445,A0A2Z4LIS9
3583,ENSG00000187082,Q8N104
3584,ENSG00000237038,P0C7I0
3585,ENSG00000188738,Q5CZC0
3586,ENSG00000277494,Q8IV16
3587,ENSG00000137673,P09237
3588,ENSG00000099260,Q9NP74
3589,ENSG00000177054,Q8IUH4
3590,ENSG00000239620,P0DPQ3
3591,ENSG00000144583,Q9P2E8
3592,ENSG00000023902,Q53GL0
3593,ENSG00000169807,O14603
3594,ENSG00000154736,Q9UNA0
3595,ENSG00000149346,Q5VYV7
3596,ENSG00000149654,Q9UJ99
3597,ENSG00000185272,P57052
3598,ENSG00000155304,P48723
3599,ENSG00000181626,A6NC57
3600,ENSG00000100985,P14780
3601,ENSG00000100417,Q92871
3602,ENSG00000183631,B1ATL7
3603,ENSG00000185775,Q5VVP1
3604,ENSG00000101680,P25391
3605,ENSG00000087253,Q7L5N7
3606,ENSG00000169288,Q9BYD6
3607,ENSG00000108651,Q9NYH9
3608,ENSG00000283071,A0A0U1RRK4
3609,ENSG00000139287,Q8IWU9
3610,ENSG00000182111,A6NP11
3611,ENSG00000186367,P59773
3612,ENSG00000206203,Q96PF2
3613,ENSG00000096968,O60674
3614,ENSG00000169188,Q9UBZ4
3615,ENSG00000172461,Q9Y231
3616,ENSG00000177984,Q6UWW0
3617,ENSG00000107937,Q9BZE4
3618,ENSG00000144227,O95156
3619,ENSG00000109063,P11055
3620,ENSG00000095739,Q13145
3621,ENSG00000230054,A0A1B0GU33
3622,ENSG00000233136,C9JVI0
3623,ENSG00000227140,A8MUK1
3624,ENSG00000230430,Q0WX57
3625,ENSG00000260230,Q9P0K9
3626,ENSG00000241127,Q9NRH1
3627,ENSG00000228672,E7EW31
3628,ENSG00000224089,Q5JQC4
3629,ENSG00000230594,Q5JQC4
3630,ENSG00000242362,Q5JQC4
3631,ENSG00000025772,Q15785
3632,ENSG00000126775,Q6ZNE5
3633,ENSG00000112941,Q5XG87
3634,ENSG00000103061,Q96CW6
3635,ENSG00000103160,Q3SXM5
3636,ENSG00000171988,Q15652
3637,ENSG00000182700,A6NJ69
3638,ENSG00000160447,Q6P5Z2
3639,ENSG00000147400,P41208
3640,ENSG00000083782,Q99645
3641,ENSG00000174903,Q9H0U4
3642,ENSG00000145337,Q96I23
3643,ENSG00000142538,Q96A98
3644,ENSG00000277535,A0A0U1RQG5
3645,ENSG00000137124,P30837
3646,ENSG00000116574,Q7L0Q8
3647,ENSG00000205903,A6NFI3
3648,ENSG00000142444,Q9BSF4
3649,ENSG00000225180,A0A1B0GWK0
3650,ENSG00000131721,Q9BQY4
3651,ENSG00000235863,O96024
3652,ENSG00000092067,Q15744
3653,ENSG00000166128,Q92930
3654,ENSG00000189030,Q6RSH7
3655,ENSG00000188716,Q68J44
3656,ENSG00000275976,P0DTA3
3657,ENSG00000198271,Q9BYR2
3658,ENSG00000174721,Q8TAT2
3659,ENSG00000198624,A6NI79
3660,ENSG00000164879,P07451
3661,ENSG00000205076,P47929
3662,ENSG00000107796,P62736
3663,ENSG00000161328,Q8IYG6
3664,ENSG00000186026,Q2VY69
3665,ENSG00000109705,P78367
3666,ENSG00000173401,Q6UWM5
3667,ENSG00000123307,Q9HD90
3668,ENSG00000129250,O43896
3669,ENSG00000148215,Q8NGR4
3670,ENSG00000182674,Q92953
3671,ENSG00000105849,Q3B726
3672,ENSG00000184557,O14543
3673,ENSG00000166106,Q8TE58
3674,ENSG00000170953,Q8NGG6
3675,ENSG00000280090,Q96RC9
3676,ENSG00000198443,Q9BYQ7
3677,ENSG00000112977,P51397
3678,ENSG00000213973,A8MXY4
3679,ENSG00000188827,Q8IY92
3680,ENSG00000204909,Q5DT21
3681,ENSG00000005381,P05164
3682,ENSG00000174749,Q8N8J7
3683,ENSG00000163914,P08100
3684,ENSG00000085741,O96014
3685,ENSG00000152926,Q03924
3686,ENSG00000163683,Q96QK8
3687,ENSG00000163440,Q8N4E4
3688,ENSG00000123364,P31276
3689,ENSG00000126749,Q92979
3690,ENSG00000174343,Q9UGM1
3691,ENSG00000233041,C9JFL3
3692,ENSG00000162344,O95750
3693,ENSG00000174429,Q8N0Z2
3694,ENSG00000197860,Q96EQ0
3695,ENSG00000120094,P14653
3696,ENSG00000262152,A0A0J9YXV3
3697,ENSG00000243709,O75610
3698,ENSG00000205795,Q717R9
3699,ENSG00000180708,Q6IF99
3700,ENSG00000173621,Q6PJG9
3701,ENSG00000237763,P0DUB6
3702,ENSG00000235942,A0A183
3703,ENSG00000267221,A0A1B0GUU1
3704,ENSG00000131746,Q8IZW8
3705,ENSG00000198829,Q9BXA5
3706,ENSG00000115539,Q9H2J4
3707,ENSG00000117360,O43395
3708,ENSG00000082497,Q9NUC0
3709,ENSG00000162616,Q9UDY4
3710,ENSG00000269113,A6NFA1
3711,ENSG00000143520,Q5D862
3712,ENSG00000173218,Q8TAA9
3713,ENSG00000053371,O43488
3714,ENSG00000104897,Q15428
3715,ENSG00000139547,O75452
3716,ENSG00000158553,Q96KW2
3717,ENSG00000159495,Q96PF1
3718,ENSG00000166049,Q8IV76
3719,ENSG00000179363,Q5JXX7
3720,ENSG00000181418,O94850
3721,ENSG00000183888,Q8NEQ6
3722,ENSG00000186579,Q8N104
3723,ENSG00000267796,Q96GY3
3724,ENSG00000286137,P0DUD3
